order_id,order_date,customer_id,product,category,region,quantity,unit_price,total_price,discount,net_revenue,payment_method
ORD1240,2023-03-14,CUST0061,Blender,Kitchen,East,5,91.54,457.7,0.0,457.7,PayPal
ORD1241,2023-03-14,CUST0074,USB-C Hub,Electronics,South,3,216.35,649.05,0.0,649.05,PayPal
ORD1242,2023-03-14,CUST0243,Wall Clock,Home,East,5,13.22,66.1,0.19,53.54,Bank Transfer
ORD1243,2023-03-14,CUST0164,Mechanical Keyboard,Electronics,East,5,90.93,454.65,0.0,454.65,PayPal
ORD1244,2023-03-15,CUST0261,Wall Clock,Home,West,3,57.5,172.5,0.0,172.5,Bank Transfer
ORD1245,2023-03-15,CUST0214,Throw Pillow,Home,South,1,39.47,39.47,0.0,39.47,Debit Card
ORD1246,2023-03-15,CUST0297,Wireless Headphones,Electronics,East,3,339.12,1017.36,0.0,1017.36,PayPal
ORD1247,2023-03-15,CUST0195,Bluetooth Speaker,Electronics,East,2,206.27,412.54,0.0,412.54,PayPal
ORD1248,2023-03-15,CUST0215,Protein Powder,Health,North,1,31.45,31.45,0.0,31.45,PayPal
ORD1249,2023-03-16,CUST0032,Yoga Mat,Sports,South,5,111.65,558.25,0.0,558.25,PayPal
ORD1250,2023-03-16,CUST0193,Blender,Kitchen,North,3,249.59,748.77,0.0,748.77,Debit Card
ORD1251,2023-03-16,CUST0136,Running Shoes,Footwear,East,5,84.64,423.2,0.0,423.2,Bank Transfer
ORD1252,2023-03-16,CUST0153,Yoga Mat,Sports,Central,3,73.6,220.8,0.0,220.8,Debit Card
ORD1253,2023-03-16,CUST0141,Yoga Mat,Sports,West,4,48.29,193.16,0.0,193.16,Debit Card
ORD1254,2023-03-17,CUST0177,Throw Pillow,Home,West,4,81.66,326.64,0.0,326.64,PayPal
ORD1255,2023-03-17,CUST0132,Backpack,Accessories,North,1,40.98,40.98,0.0,40.98,Bank Transfer
ORD1256,2023-03-18,CUST0071,Yoga Mat,Sports,West,3,112.97,338.91,0.0,338.91,Credit Card
ORD1257,2023-03-18,CUST0272,Wall Clock,Home,West,2,29.4,58.8,0.0,58.8,PayPal
ORD1258,2023-03-18,CUST0071,Protein Powder,Health,North,4,39.82,159.28,0.0,159.28,Credit Card
ORD1259,2023-03-19,CUST0165,Running Shoes,Footwear,South,4,104.23,416.92,0.24,316.86,Debit Card
ORD1260,2023-03-19,CUST0020,Bluetooth Speaker,Electronics,Central,1,244.69,244.69,0.0,244.69,PayPal
ORD1261,2023-03-19,CUST0254,Hoodie,Clothing,Central,2,70.84,141.68,0.22,110.51,PayPal
ORD1262,2023-03-19,CUST0172,Backpack,Accessories,Central,1,37.38,37.38,0.0,37.38,Debit Card
ORD1263,2023-03-19,CUST0069,Coffee Maker,Kitchen,Central,5,145.35,726.75,0.0,726.75,Bank Transfer
ORD1264,2023-03-19,CUST0132,Water Bottle,Sports,North,1,49.72,49.72,0.0,49.72,PayPal
ORD1265,2023-03-20,CUST0208,Sunglasses,Accessories,West,5,65.58,327.9,0.17,272.16,Bank Transfer
ORD1266,2023-03-20,CUST0166,Blender,Kitchen,South,4,177.24,708.96,0.08,652.24,PayPal
ORD1267,2023-03-21,CUST0155,Water Bottle,Sports,South,4,94.14,376.56,0.0,376.56,Credit Card
ORD1268,2023-03-21,CUST0208,Water Bottle,Sports,East,2,21.52,43.04,0.11,38.31,Debit Card
ORD1269,2023-03-22,CUST0069,USB-C Hub,Electronics,East,3,159.26,477.78,0.0,477.78,Bank Transfer
ORD1270,2023-03-22,CUST0242,Mechanical Keyboard,Electronics,East,5,161.09,805.45,0.0,805.45,PayPal
ORD1271,2023-03-22,CUST0186,Protein Powder,Health,West,5,72.39,361.95,0.14,311.28,Credit Card
ORD1272,2023-03-22,CUST0275,Throw Pillow,Home,North,5,82.23,411.15,0.0,411.15,PayPal
ORD1273,2023-03-22,CUST0299,Running Shoes,Footwear,South,5,99.07,495.35,0.0,495.35,Bank Transfer
ORD1274,2023-03-22,CUST0263,Laptop Stand,Electronics,Central,4,291.61,1166.44,0.0,1166.44,Bank Transfer
ORD1275,2023-03-22,CUST0012,Coffee Maker,Kitchen,East,5,131.72,658.6,0.0,658.6,Bank Transfer
ORD1276,2023-03-23,CUST0033,Wireless Headphones,Electronics,West,5,70.91,354.55,0.0,354.55,Credit Card
ORD1277,2023-03-23,CUST0070,Laptop Stand,Electronics,Central,4,58.52,234.08,0.0,234.08,Bank Transfer
ORD1278,2023-03-23,CUST0194,Cotton T-Shirt,Clothing,Central,4,40.26,161.04,0.0,161.04,Bank Transfer
ORD1279,2023-03-23,CUST0061,Laptop Stand,Electronics,West,5,88.9,444.5,0.0,444.5,PayPal
ORD1280,2023-03-24,CUST0153,Denim Jeans,Clothing,East,2,64.59,129.18,0.0,129.18,Bank Transfer
ORD1281,2023-03-24,CUST0178,Desk Lamp,Home,South,4,75.87,303.48,0.0,303.48,PayPal
ORD1282,2023-03-24,CUST0009,Water Bottle,Sports,North,1,18.38,18.38,0.0,18.38,PayPal
ORD1283,2023-03-24,CUST0025,Yoga Mat,Sports,North,5,18.53,92.65,0.0,92.65,PayPal
ORD1284,2023-03-24,CUST0029,Bluetooth Speaker,Electronics,South,2,210.93,421.86,0.0,421.86,PayPal
ORD1285,2023-03-24,CUST0164,Blender,Kitchen,Central,2,209.47,418.94,0.0,418.94,Debit Card
ORD1286,2023-03-25,CUST0032,Backpack,Accessories,Central,5,31.58,157.9,0.0,157.9,PayPal
ORD1287,2023-03-25,CUST0196,Hoodie,Clothing,East,1,73.25,73.25,0.0,73.25,Debit Card
ORD1288,2023-03-25,CUST0243,Hoodie,Clothing,South,3,35.72,107.16,0.0,107.16,PayPal
ORD1289,2023-03-26,CUST0288,Protein Powder,Health,South,2,68.35,136.7,0.0,136.7,Bank Transfer
ORD1290,2023-03-26,CUST0170,Hoodie,Clothing,East,2,36.47,72.94,0.0,72.94,Credit Card
ORD1291,2023-03-26,CUST0027,Coffee Maker,Kitchen,West,1,147.84,147.84,0.0,147.84,Debit Card
ORD1292,2023-03-26,CUST0287,Denim Jeans,Clothing,West,5,14.49,72.45,0.21,57.24,PayPal
ORD1293,2023-03-26,CUST0109,Air Fryer,Kitchen,North,3,96.7,290.1,0.0,290.1,PayPal
ORD1294,2023-03-26,CUST0105,USB-C Hub,Electronics,West,4,323.33,1293.32,0.0,1293.32,Bank Transfer
ORD1295,2023-03-26,CUST0184,Protein Powder,Health,East,3,42.84,128.52,0.0,128.52,Debit Card
ORD1296,2023-03-26,CUST0241,Water Bottle,Sports,South,4,63.93,255.72,0.0,255.72,Debit Card
ORD1297,2023-03-27,CUST0075,Cotton T-Shirt,Clothing,South,1,47.44,47.44,0.0,47.44,Credit Card
ORD1298,2023-03-27,CUST0079,Water Bottle,Sports,East,5,75.81,379.05,0.0,379.05,PayPal
ORD1299,2023-03-27,CUST0173,Sunglasses,Accessories,North,5,77.5,387.5,0.0,387.5,Debit Card
ORD1300,2023-03-28,CUST0181,Air Fryer,Kitchen,Central,4,131.38,525.52,0.0,525.52,PayPal
ORD1301,2023-03-28,CUST0031,Mechanical Keyboard,Electronics,West,4,104.21,416.84,0.0,416.84,Credit Card
ORD1302,2023-03-28,CUST0119,Laptop Stand,Electronics,Central,1,278.3,278.3,0.0,278.3,Credit Card
ORD1303,2023-03-28,CUST0248,Mechanical Keyboard,Electronics,North,5,185.8,929.0,0.18,761.78,Bank Transfer
ORD1304,2023-03-28,CUST0275,Wireless Headphones,Electronics,North,5,172.4,862.0,0.19,698.22,Debit Card
ORD1305,2023-03-28,CUST0055,Wireless Headphones,Electronics,East,4,290.85,1163.4,0.0,1163.4,Credit Card
ORD1306,2023-03-28,CUST0182,Blender,Kitchen,North,2,166.35,332.7,0.0,332.7,Debit Card
ORD1307,2023-03-28,CUST0116,Denim Jeans,Clothing,North,4,40.92,163.68,0.0,163.68,Debit Card
ORD1308,2023-03-29,CUST0283,Laptop Stand,Electronics,East,1,77.05,77.05,0.0,77.05,Bank Transfer
ORD1309,2023-03-29,CUST0170,Bluetooth Speaker,Electronics,East,2,73.81,147.62,0.0,147.62,Credit Card
ORD1310,2023-03-29,CUST0291,Blender,Kitchen,Central,2,76.51,153.02,0.0,153.02,Bank Transfer
ORD1311,2023-03-29,CUST0279,Water Bottle,Sports,North,1,86.87,86.87,0.0,86.87,Credit Card
ORD1312,2023-03-29,CUST0074,Running Shoes,Footwear,Central,3,37.27,111.81,0.0,111.81,Bank Transfer
ORD1313,2023-03-29,CUST0200,Laptop Stand,Electronics,South,5,121.14,605.7,0.0,605.7,Debit Card
ORD1314,2023-03-29,CUST0041,Denim Jeans,Clothing,West,2,61.8,123.6,0.0,123.6,Debit Card
ORD1315,2023-03-30,CUST0204,USB-C Hub,Electronics,South,1,151.18,151.18,0.0,151.18,Debit Card
ORD1316,2023-03-30,CUST0193,Wireless Headphones,Electronics,East,4,196.18,784.72,0.0,784.72,Bank Transfer
ORD1317,2023-03-31,CUST0127,Throw Pillow,Home,East,1,71.77,71.77,0.0,71.77,Credit Card
ORD1318,2023-03-31,CUST0200,Laptop Stand,Electronics,South,4,262.5,1050.0,0.0,1050.0,Debit Card
ORD1319,2023-03-31,CUST0139,Cotton T-Shirt,Clothing,North,1,71.41,71.41,0.0,71.41,Credit Card
ORD1320,2023-04-01,CUST0053,Laptop Stand,Electronics,North,4,216.1,864.4,0.0,864.4,Credit Card
ORD1321,2023-04-01,CUST0198,Laptop Stand,Electronics,South,1,228.08,228.08,0.0,228.08,Credit Card
ORD1322,2023-04-01,CUST0125,Backpack,Accessories,South,1,69.36,69.36,0.0,69.36,PayPal
ORD1323,2023-04-02,CUST0033,Denim Jeans,Clothing,North,3,30.97,92.91,0.0,92.91,PayPal
ORD1324,2023-04-02,CUST0127,Hoodie,Clothing,South,3,42.51,127.53,0.1,114.78,Bank Transfer
ORD1325,2023-04-02,CUST0203,Wall Clock,Home,East,4,18.56,74.24,0.0,74.24,Debit Card
ORD1326,2023-04-02,CUST0070,Wall Clock,Home,South,3,45.22,135.66,0.0,135.66,Debit Card
ORD1327,2023-04-02,CUST0164,Sunglasses,Accessories,East,2,50.93,101.86,0.13,88.62,Debit Card
ORD1328,2023-04-02,CUST0202,Air Fryer,Kitchen,Central,2,101.69,203.38,0.0,203.38,Debit Card
ORD1329,2023-04-02,CUST0282,USB-C Hub,Electronics,Central,2,226.67,453.34,0.0,453.34,Credit Card
ORD1330,2023-04-03,CUST0036,Coffee Maker,Kitchen,Central,2,126.46,252.92,0.0,252.92,Bank Transfer
ORD1331,2023-04-03,CUST0217,Air Fryer,Kitchen,North,3,83.24,249.72,0.0,249.72,Bank Transfer
ORD1332,2023-04-03,CUST0260,Laptop Stand,Electronics,South,5,192.77,963.85,0.0,963.85,Bank Transfer
ORD1333,2023-04-03,CUST0044,Desk Lamp,Home,North,3,66.13,198.39,0.0,198.39,Credit Card
ORD1334,2023-04-03,CUST0289,Protein Powder,Health,East,3,29.98,89.94,0.0,89.94,Bank Transfer
ORD1335,2023-04-03,CUST0266,Sunglasses,Accessories,Central,4,22.95,91.8,0.09,83.54,PayPal
ORD1336,2023-04-03,CUST0257,Coffee Maker,Kitchen,South,4,199.92,799.68,0.0,799.68,PayPal
ORD1337,2023-04-04,CUST0060,Wireless Headphones,Electronics,East,3,173.79,521.37,0.0,521.37,PayPal
ORD1338,2023-04-04,CUST0179,Cotton T-Shirt,Clothing,South,4,61.41,245.64,0.0,245.64,Bank Transfer
ORD1339,2023-04-04,CUST0059,USB-C Hub,Electronics,South,4,144.67,578.68,0.0,578.68,Credit Card
ORD1340,2023-04-04,CUST0265,Sunglasses,Accessories,East,2,84.74,169.48,0.0,169.48,PayPal
ORD1341,2023-04-05,CUST0208,Running Shoes,Footwear,South,4,173.98,695.92,0.0,695.92,PayPal
ORD1342,2023-04-05,CUST0102,Running Shoes,Footwear,East,4,92.36,369.44,0.0,369.44,Bank Transfer
ORD1343,2023-04-05,CUST0033,Throw Pillow,Home,South,1,66.38,66.38,0.0,66.38,Credit Card
ORD1344,2023-04-05,CUST0251,Desk Lamp,Home,North,3,25.77,77.31,0.18,63.39,Debit Card
ORD1345,2023-04-05,CUST0235,Wall Clock,Home,South,4,56.96,227.84,0.0,227.84,PayPal
ORD1346,2023-04-05,CUST0157,Backpack,Accessories,Central,5,21.36,106.8,0.07,99.32,Credit Card
ORD1347,2023-04-06,CUST0295,Cotton T-Shirt,Clothing,West,5,36.47,182.35,0.0,182.35,Bank Transfer
ORD1348,2023-04-06,CUST0089,Hoodie,Clothing,North,5,55.69,278.45,0.0,278.45,PayPal
ORD1349,2023-04-06,CUST0028,Air Fryer,Kitchen,South,2,99.21,198.42,0.0,198.42,Debit Card
ORD1350,2023-04-07,CUST0254,Air Fryer,Kitchen,North,4,242.04,968.16,0.0,968.16,Bank Transfer
ORD1351,2023-04-07,CUST0113,Air Fryer,Kitchen,South,4,137.51,550.04,0.06,517.04,Debit Card
ORD1352,2023-04-08,CUST0254,Water Bottle,Sports,North,3,32.66,97.98,0.0,97.98,Credit Card
ORD1353,2023-04-08,CUST0022,Throw Pillow,Home,North,5,75.86,379.3,0.0,379.3,Bank Transfer
ORD1354,2023-04-09,CUST0127,Yoga Mat,Sports,Central,1,92.28,92.28,0.0,92.28,Debit Card
ORD1355,2023-04-09,CUST0061,Bluetooth Speaker,Electronics,South,3,307.66,922.98,0.22,719.92,PayPal
ORD1356,2023-04-09,CUST0220,Yoga Mat,Sports,West,5,87.36,436.8,0.0,436.8,PayPal
ORD1357,2023-04-09,CUST0292,Wall Clock,Home,North,2,75.08,150.16,0.0,150.16,Debit Card
ORD1358,2023-04-09,CUST0150,Desk Lamp,Home,South,5,23.47,117.35,0.0,117.35,Debit Card
ORD1359,2023-04-09,CUST0049,Throw Pillow,Home,South,5,88.84,444.2,0.0,444.2,PayPal
ORD1360,2023-04-10,CUST0128,Hoodie,Clothing,Central,3,66.62,199.86,0.22,155.89,PayPal
ORD1361,2023-04-10,CUST0138,Sunglasses,Accessories,West,4,51.71,206.84,0.0,206.84,Bank Transfer
ORD1362,2023-04-10,CUST0189,Denim Jeans,Clothing,East,1,37.38,37.38,0.0,37.38,Bank Transfer
ORD1363,2023-04-10,CUST0048,Air Fryer,Kitchen,South,1,221.16,221.16,0.0,221.16,Bank Transfer
ORD1364,2023-04-10,CUST0109,Cotton T-Shirt,Clothing,Central,5,37.06,185.3,0.0,185.3,Bank Transfer
ORD1365,2023-04-10,CUST0290,Water Bottle,Sports,South,3,50.46,151.38,0.0,151.38,Bank Transfer
ORD1366,2023-04-10,CUST0236,Sunglasses,Accessories,Central,1,18.45,18.45,0.0,18.45,Credit Card
ORD1367,2023-04-10,CUST0104,USB-C Hub,Electronics,Central,2,181.39,362.78,0.24,275.71,PayPal
ORD1368,2023-04-11,CUST0043,Backpack,Accessories,North,3,22.0,66.0,0.0,66.0,Debit Card
ORD1369,2023-04-11,CUST0220,Running Shoes,Footwear,North,3,140.27,420.81,0.0,420.81,Credit Card
ORD1370,2023-04-11,CUST0266,USB-C Hub,Electronics,North,4,72.38,289.52,0.0,289.52,Bank Transfer
ORD1371,2023-04-11,CUST0217,Wireless Headphones,Electronics,North,3,294.13,882.39,0.0,882.39,PayPal
ORD1372,2023-04-11,CUST0053,Air Fryer,Kitchen,North,4,49.65,198.6,0.0,198.6,Debit Card
ORD1373,2023-04-11,CUST0069,Cotton T-Shirt,Clothing,Central,2,36.11,72.22,0.0,72.22,PayPal
ORD1374,2023-04-11,CUST0110,Laptop Stand,Electronics,East,1,232.1,232.1,0.12,204.25,PayPal
ORD1375,2023-04-12,CUST0197,Wall Clock,Home,West,2,16.94,33.88,0.2,27.1,Debit Card
ORD1376,2023-04-12,CUST0128,Hoodie,Clothing,South,2,27.61,55.22,0.0,55.22,Debit Card
ORD1377,2023-04-12,CUST0097,Wireless Headphones,Electronics,West,3,110.63,331.89,0.0,331.89,Bank Transfer
ORD1378,2023-04-12,CUST0037,Backpack,Accessories,East,2,52.12,104.24,0.15,88.6,Credit Card
ORD1379,2023-04-12,CUST0216,Cotton T-Shirt,Clothing,Central,2,36.37,72.74,0.0,72.74,Debit Card
ORD1380,2023-04-13,CUST0021,Running Shoes,Footwear,West,1,37.42,37.42,0.1,33.68,Credit Card
ORD1381,2023-04-13,CUST0206,Denim Jeans,Clothing,East,5,60.33,301.65,0.0,301.65,Credit Card
ORD1382,2023-04-13,CUST0262,Desk Lamp,Home,East,2,32.2,64.4,0.0,64.4,PayPal
ORD1383,2023-04-13,CUST0034,Mechanical Keyboard,Electronics,East,4,224.93,899.72,0.0,899.72,Debit Card
ORD1384,2023-04-13,CUST0233,Hoodie,Clothing,West,2,15.65,31.3,0.14,26.92,Credit Card
ORD1385,2023-04-13,CUST0006,Backpack,Accessories,East,2,23.96,47.92,0.0,47.92,PayPal
ORD1386,2023-04-14,CUST0138,Cotton T-Shirt,Clothing,East,3,22.52,67.56,0.21,53.37,Credit Card
ORD1387,2023-04-14,CUST0296,Wireless Headphones,Electronics,South,4,130.59,522.36,0.19,423.11,Credit Card
ORD1388,2023-04-14,CUST0086,Air Fryer,Kitchen,East,3,42.2,126.6,0.0,126.6,Debit Card
ORD1389,2023-04-14,CUST0060,Running Shoes,Footwear,South,1,164.67,164.67,0.0,164.67,PayPal
ORD1390,2023-04-14,CUST0197,Blender,Kitchen,North,1,83.8,83.8,0.0,83.8,PayPal
ORD1391,2023-04-15,CUST0164,Bluetooth Speaker,Electronics,East,4,116.35,465.4,0.0,465.4,Debit Card
ORD1392,2023-04-15,CUST0092,Laptop Stand,Electronics,East,1,199.61,199.61,0.0,199.61,PayPal
ORD1393,2023-04-15,CUST0145,Blender,Kitchen,Central,4,45.16,180.64,0.0,180.64,Debit Card
ORD1394,2023-04-16,CUST0156,Laptop Stand,Electronics,East,1,159.68,159.68,0.0,159.68,PayPal
ORD1395,2023-04-16,CUST0280,Coffee Maker,Kitchen,South,4,249.51,998.04,0.0,998.04,PayPal
ORD1396,2023-04-16,CUST0005,Mechanical Keyboard,Electronics,North,4,56.17,224.68,0.0,224.68,Debit Card
ORD1397,2023-04-16,CUST0054,Wireless Headphones,Electronics,West,4,303.7,1214.8,0.0,1214.8,PayPal
ORD1398,2023-04-17,CUST0023,Protein Powder,Health,South,1,78.35,78.35,0.11,69.73,PayPal
ORD1399,2023-04-17,CUST0298,Blender,Kitchen,South,3,130.86,392.58,0.0,392.58,Credit Card
ORD1400,2023-04-17,CUST0223,Blender,Kitchen,North,4,46.46,185.84,0.0,185.84,PayPal
ORD1401,2023-04-17,CUST0168,Protein Powder,Health,South,3,75.56,226.68,0.0,226.68,Debit Card
ORD1402,2023-04-17,CUST0056,Coffee Maker,Kitchen,South,1,237.58,237.58,0.2,190.06,PayPal
ORD1403,2023-04-17,CUST0107,USB-C Hub,Electronics,North,4,143.21,572.84,0.12,504.1,Bank Transfer
ORD1404,2023-04-18,CUST0156,Coffee Maker,Kitchen,South,1,49.89,49.89,0.0,49.89,Credit Card
ORD1405,2023-04-18,CUST0183,Yoga Mat,Sports,West,3,30.57,91.71,0.0,91.71,Bank Transfer
ORD1406,2023-04-18,CUST0016,Blender,Kitchen,North,3,87.24,261.72,0.0,261.72,Bank Transfer
ORD1407,2023-04-18,CUST0072,Coffee Maker,Kitchen,East,5,84.97,424.85,0.0,424.85,Credit Card
ORD1408,2023-04-19,CUST0191,Bluetooth Speaker,Electronics,West,2,88.21,176.42,0.0,176.42,Credit Card
ORD1409,2023-04-19,CUST0228,Throw Pillow,Home,East,1,11.74,11.74,0.23,9.04,PayPal
ORD1410,2023-04-20,CUST0222,Sunglasses,Accessories,North,4,18.8,75.2,0.0,75.2,Bank Transfer
ORD1411,2023-04-20,CUST0096,Air Fryer,Kitchen,North,4,68.02,272.08,0.0,272.08,Debit Card
ORD1412,2023-04-21,CUST0152,Coffee Maker,Kitchen,Central,1,165.1,165.1,0.0,165.1,Bank Transfer
ORD1413,2023-04-21,CUST0071,Hoodie,Clothing,Central,4,15.84,63.36,0.0,63.36,Bank Transfer
ORD1414,2023-04-21,CUST0279,Yoga Mat,Sports,East,5,41.16,205.8,0.0,205.8,Credit Card
ORD1415,2023-04-21,CUST0177,Denim Jeans,Clothing,West,3,42.22,126.66,0.0,126.66,Debit Card
ORD1416,2023-04-22,CUST0144,Water Bottle,Sports,North,3,77.7,233.1,0.21,184.15,Credit Card
ORD1417,2023-04-22,CUST0052,Air Fryer,Kitchen,East,5,249.91,1249.55,0.0,1249.55,PayPal
ORD1418,2023-04-22,CUST0295,Protein Powder,Health,South,1,65.84,65.84,0.0,65.84,Bank Transfer
ORD1419,2023-04-22,CUST0184,Cotton T-Shirt,Clothing,Central,2,23.09,46.18,0.0,46.18,Credit Card
ORD1420,2023-04-22,CUST0253,Cotton T-Shirt,Clothing,Central,5,20.95,104.75,0.0,104.75,Debit Card
ORD1421,2023-04-23,CUST0270,Air Fryer,Kitchen,North,1,81.18,81.18,0.0,81.18,Bank Transfer
ORD1422,2023-04-23,CUST0166,Wireless Headphones,Electronics,South,5,109.44,547.2,0.19,443.23,Credit Card
ORD1423,2023-04-23,CUST0187,Wireless Headphones,Electronics,North,2,281.31,562.62,0.0,562.62,Credit Card
ORD1424,2023-04-24,CUST0224,Denim Jeans,Clothing,East,3,31.01,93.03,0.08,85.59,Bank Transfer
ORD1425,2023-04-24,CUST0183,Sunglasses,Accessories,North,5,67.02,335.1,0.0,335.1,PayPal
ORD1426,2023-04-24,CUST0066,Throw Pillow,Home,West,4,34.55,138.2,0.0,138.2,PayPal
ORD1427,2023-04-24,CUST0291,Wireless Headphones,Electronics,Central,5,166.48,832.4,0.0,832.4,Credit Card
ORD1428,2023-04-25,CUST0255,Wall Clock,Home,South,5,27.67,138.35,0.0,138.35,PayPal
ORD1429,2023-04-25,CUST0046,Sunglasses,Accessories,West,2,41.01,82.02,0.0,82.02,Debit Card
ORD1430,2023-04-25,CUST0056,Coffee Maker,Kitchen,North,2,84.9,169.8,0.1,152.82,Credit Card
ORD1431,2023-04-26,CUST0253,Denim Jeans,Clothing,South,4,73.05,292.2,0.0,292.2,Bank Transfer
ORD1432,2023-04-26,CUST0296,Cotton T-Shirt,Clothing,East,1,64.21,64.21,0.0,64.21,PayPal
ORD1433,2023-04-27,CUST0054,Coffee Maker,Kitchen,North,1,94.88,94.88,0.0,94.88,Credit Card
ORD1434,2023-04-27,CUST0048,Sunglasses,Accessories,North,4,27.07,108.28,0.24,82.29,Debit Card
ORD1435,2023-04-27,CUST0085,Wall Clock,Home,Central,4,66.36,265.44,0.0,265.44,Bank Transfer
ORD1436,2023-04-28,CUST0284,Bluetooth Speaker,Electronics,North,2,341.32,682.64,0.0,682.64,Debit Card
ORD1437,2023-04-28,CUST0252,Backpack,Accessories,South,1,18.72,18.72,0.0,18.72,PayPal
ORD1438,2023-04-28,CUST0246,Bluetooth Speaker,Electronics,South,4,75.29,301.16,0.0,301.16,PayPal
ORD1439,2023-04-29,CUST0060,Wireless Headphones,Electronics,North,3,342.12,1026.36,0.0,1026.36,Debit Card
ORD1440,2023-04-29,CUST0095,Denim Jeans,Clothing,East,3,17.74,53.22,0.0,53.22,Debit Card
ORD1441,2023-04-30,CUST0116,Cotton T-Shirt,Clothing,North,1,28.59,28.59,0.0,28.59,Debit Card
ORD1442,2023-04-30,CUST0278,Throw Pillow,Home,North,1,16.86,16.86,0.0,16.86,Bank Transfer
ORD1443,2023-04-30,CUST0215,Throw Pillow,Home,North,1,77.26,77.26,0.0,77.26,Bank Transfer
ORD1444,2023-04-30,CUST0018,Throw Pillow,Home,Central,4,33.91,135.64,0.0,135.64,PayPal
ORD1445,2023-04-30,CUST0109,USB-C Hub,Electronics,Central,4,100.86,403.44,0.0,403.44,PayPal
ORD1446,2023-05-01,CUST0076,Bluetooth Speaker,Electronics,South,4,109.58,438.32,0.0,438.32,Debit Card
ORD1447,2023-05-01,CUST0283,Sunglasses,Accessories,Central,1,21.53,21.53,0.0,21.53,Debit Card
ORD1448,2023-05-01,CUST0268,Water Bottle,Sports,East,1,97.59,97.59,0.0,97.59,Bank Transfer
ORD1449,2023-05-02,CUST0052,Hoodie,Clothing,North,5,49.04,245.2,0.0,245.2,Credit Card
ORD1450,2023-05-02,CUST0211,Throw Pillow,Home,West,3,79.4,238.2,0.0,238.2,Debit Card
ORD1451,2023-05-03,CUST0074,Air Fryer,Kitchen,East,4,38.24,152.96,0.0,152.96,Bank Transfer
ORD1452,2023-05-03,CUST0138,Bluetooth Speaker,Electronics,South,3,256.15,768.45,0.15,653.18,Debit Card
ORD1453,2023-05-03,CUST0051,Wireless Headphones,Electronics,South,3,142.28,426.84,0.0,426.84,PayPal
ORD1454,2023-05-03,CUST0214,Mechanical Keyboard,Electronics,South,4,281.21,1124.84,0.0,1124.84,Credit Card
ORD1455,2023-05-03,CUST0192,Yoga Mat,Sports,South,4,92.8,371.2,0.0,371.2,Credit Card
ORD1456,2023-05-04,CUST0269,Running Shoes,Footwear,North,5,93.49,467.45,0.0,467.45,Credit Card
ORD1457,2023-05-04,CUST0234,Running Shoes,Footwear,North,2,156.36,312.72,0.0,312.72,Credit Card
ORD1458,2023-05-04,CUST0204,Cotton T-Shirt,Clothing,West,3,35.21,105.63,0.0,105.63,Credit Card
ORD1459,2023-05-04,CUST0283,Wireless Headphones,Electronics,North,4,227.21,908.84,0.22,708.9,Debit Card
ORD1460,2023-05-04,CUST0146,Cotton T-Shirt,Clothing,North,3,59.18,177.54,0.0,177.54,Credit Card
ORD1461,2023-05-04,CUST0114,Denim Jeans,Clothing,North,5,61.13,305.65,0.0,305.65,PayPal
ORD1462,2023-05-05,CUST0005,Yoga Mat,Sports,South,4,68.89,275.56,0.0,275.56,Bank Transfer
ORD1463,2023-05-05,CUST0157,Mechanical Keyboard,Electronics,East,5,289.26,1446.3,0.0,1446.3,Debit Card
ORD1464,2023-05-05,CUST0155,Hoodie,Clothing,Central,3,40.92,122.76,0.0,122.76,Bank Transfer
ORD1465,2023-05-05,CUST0192,Throw Pillow,Home,North,5,89.95,449.75,0.0,449.75,Debit Card
ORD1466,2023-05-05,CUST0167,Backpack,Accessories,West,4,19.79,79.16,0.0,79.16,Debit Card
ORD1467,2023-05-05,CUST0124,Water Bottle,Sports,East,3,34.78,104.34,0.0,104.34,Credit Card
ORD1468,2023-05-05,CUST0255,Wall Clock,Home,South,3,64.46,193.38,0.0,193.38,Debit Card
ORD1469,2023-05-06,CUST0098,Hoodie,Clothing,South,1,48.73,48.73,0.0,48.73,Debit Card
ORD1470,2023-05-06,CUST0260,Protein Powder,Health,West,4,74.39,297.56,0.0,297.56,Debit Card
ORD1471,2023-05-06,CUST0133,Running Shoes,Footwear,West,5,61.26,306.3,0.08,281.8,PayPal
ORD1472,2023-05-06,CUST0158,Sunglasses,Accessories,East,2,41.65,83.3,0.0,83.3,Bank Transfer
ORD1473,2023-05-07,CUST0241,Sunglasses,Accessories,South,5,37.05,185.25,0.0,185.25,Credit Card
ORD1474,2023-05-07,CUST0257,Throw Pillow,Home,East,5,15.7,78.5,0.0,78.5,Credit Card
ORD1475,2023-05-07,CUST0071,Denim Jeans,Clothing,East,4,15.41,61.64,0.0,61.64,PayPal
ORD1476,2023-05-07,CUST0074,Sunglasses,Accessories,South,5,81.96,409.8,0.0,409.8,Debit Card
ORD1477,2023-05-07,CUST0161,Running Shoes,Footwear,West,4,83.23,332.92,0.0,332.92,Credit Card
ORD1478,2023-05-07,CUST0251,Wireless Headphones,Electronics,East,2,277.36,554.72,0.2,443.78,Credit Card
ORD1479,2023-05-07,CUST0197,Mechanical Keyboard,Electronics,East,4,170.02,680.08,0.0,680.08,Credit Card
